artist,song,link,text
X-Ray Spex,Highly Inflammable,/x/x+ray+spex/highly+inflammable_20212468.html,"Highly inflammable
Waiting to explode
Neurotic tensions
Risen overflowed

You thought I was a woman
I thought you were a man
But I was tinkerbell
And you were peter pan

Influenced by the fashion pages
Influenced by others' phases
It ain't hip if you are retro
You're a pseudo quasi intellectual

Supreme equality
We used to compete
The right to decide
Is denied to the sheep

You thought I was a woman
I thought you were a man
But I was tinkerbell
And you were peter pan"
X-Ray Spex,I Am A Cliche,/x/x+ray+spex/i+am+a+cliche_20252463.html,"I am a cliche I am a cliche
I am a cliche I am a cliche
I am a cliche you've seen before
I am a cliche that lives next door
I am a cliche you know what I mean
I am a cliche pink is obscene

Yama yama yama yama yama yama
Boredom boredom boring boredom
Yama yama yama yama yama yama
Boredom boredom boring boredom

[Repeat first verse and chorus]"
X-Ray Spex,I Am A Poseur,/x/x+ray+spex/i+am+a+poseur_20261466.html,"I am a poseur and I don't care
I like to make people stare
I am a poseur and I don't care
I like to make people stare

Exhibition is the name
Voyeurism is the game
Stereoscopic is the show
Viewing time makes it grow

My facade is just a fake
Shock horror no escape
Sensationalism for the feed
Caricatures are what you breed

Anti-art was the start
Establishments like a laugh
Yes we're very entertaining
Overtones can be betraying"
X-Ray Spex,I Can't Do Anything,/x/x+ray+spex/i+cant+do+anything_20172291.html,"I can't write
And I can't sing
I can't do anything
I can't read
And I can't spell
I can't even get to hell
I can't love
And I can't hate
I can't even hesitate
I can't dance
And I can't walk
I can't even try to talk

Freddie tried to strangle me
With my plastic popper beads
But I hit him back
With my pet rat
Yeah I hit him back
With my pet rat

I can't spit
And I can't kick
I can't even be thick
I can't read
And I can't spell
I can't even get to hell
I can't luv
And I can't hate
I can't even hesitate
I can't dance
And I can't walk
I can't even try to talk"
X-Ray Spex,I Live Off You,/x/x+ray+spex/i+live+off+you_20247868.html,"I live off you
And you live of me
And the whole world
Lives off of everybody

See we gotta be exploited
See we gotta be exploited
By somebody by somebody
By somebody

The cat eats the rat
While the pimp beats the whore
As she just screams out
For more and more

See we gotta be exploited
See we gotta be exploited
By somebody by somebody
By somebody"
X-Ray Spex,Identity,/x/x+ray+spex/identity_20186094.html,"Identity is the crisis can't you see
Identity identity

When you look in the mirror
Do you see yourself
Do you see yourself
On the T. V. Screen
Do you see yourself in the magazine
When you see yourself
Does it make you scream

When you look in the mirror
Do you smash it quick
Do you take the glass
And slash your wrists
Did you do it for fame
Did you do it in A fit
Did you do it before
You read about it"
X-Ray Spex,India,/x/x+ray+spex/india_20272276.html,"India, India, India
India, India, clarified butter from the holy cow
India, India, India

I'm a pauper bereft of spiritual vision
Looking for a guru such a decision
India, India, India
Clarified butter from the holy cow
India, India, India

I'm a conscious consumer
But there's nothing to consume
Lotus flowers are still in bloom in
India, India, India
India, India, clarified butter from the holy cow
India, India, India

India, India
India, India"
X-Ray Spex,Junk Food Junkie,/x/x+ray+spex/junk+food+junkie_20225148.html,"Johnny's got an addiction
He's strung out without conviction
He was raised with a microwave
Sticky trashy fast food slave

He's a junk food junky
He could be a lot more spunky hunky
But he's a junk food junky
Blame it on the food yeah, you know it's bad

Mother doesn't really know
Shopping in a glossy show
Then again her budget's low
Her health so bad it makes her slow
She's a junk food junky
She's stressed and very jumpy
She's a junk food junky
Blame it on the food yeah, we know it's bad
Blame it on the food yeah, we know it's bad
Jenny's in a fix
With her arithmetics
Poor concentration
Boys in the classroom cause agitation

She's a junk food junky
She could be a lot more fun

But she's a junk food junky
Blame it on the food yeah
Blame it on the food yeah
Blame it on the food yeah
You know it's bad
You know it's bad
B a d ! !"
X-Ray Spex,Let's Submerge,/x/x+ray+spex/lets+submerge_20243984.html,"It's dark and eerie
And it's really late
Come on kid's don't hesitate
We're going down to the underground
We're going down we're going down
To the underground

The hades ladies are dressed to kill
Dagger glares from Richard hell
Tension heightening heating frightening
Thunder rolls as fast as lightning

If you've got the urge
Come on let's submerge

The subterranean is a bottomless pit
The vinyl vultures are after it
Molten lava sulphur vapours
Smoulder on to obliterate us

If you've got the urge
Come on let's submerge"
X-Ray Spex,Melancholy,/x/x+ray+spex/melancholy_20256505.html,"My mother the cow who still feeds me now is being tortured
Her son the bull who the fields should plough is being slaughtered
The human child in the womb who is never born for being unwanted
Melancholy in the Age of Kali
Melancholy in the Age of Kali
Kali Kali

My mother, the earth, man treats like dirt, her resources being exhausted
Ant-like astronauts, of the human race, scratch and scar the moon's beautiful face
My brother, the sun, he still shines on
He'll continue to shine for some time to come
Melancholy in the Age of Kali
Melancholy in the Age of Kali
Kali Kali

Lamentation Lamentation Lamentation (repeat)

Heavenly Father still waters the grains
Seems like tears fall as it rains
Little boy blue come blow on your horn
The sheeps in the meadow the cows in the corn
Oh sweet friend of mine from an ancient nursery rhyme
From a distant land once upon a time

Melancholy in the Age of Kali
Melancholy in the Age of Kali
Kali Kali"
X-Ray Spex,Obsessed With You,/x/x+ray+spex/obsessed+with+you_20152901.html,"You are just a concept
You are just a dream
You're just a reflection
Of the new regime

You are just a symbol
You are just theme
You're just another figure
For the sales machine

Ooo ooo they're obsessed
With yoo ooo
Ooo ooo cos they're watching
Yoo ooo

You are just a victim
You are just a find
Soon to be a casualty
Of time"
X-Ray Spex,Oh Bondage Up Yours,/x/x+ray+spex/oh+bondage+up+yours_20211257.html,"Some people think little girls should be seen and not heard
But I think
Oh Bondage Up Yours!
One, Two, Three, four!

Bind me tie me
Chain me to the wall I wanna be a slave
To you all

Oh bondage up yours
Oh bondage no more
Oh bondage up yours
Oh bondage no more

Chain-store chain-smoke
I consume you all
Chain-gang chain-mail
I don't think at all

Oh bondage up yours
Oh bondage no more
Oh bondage up yours
Oh bondage no more

Thrash me crash me
Beat me till I fall
I wanna be a victim
For you all

Oh bondage up yours
Oh bondage no more
Oh bondage up yours
Oh bondage no more

[Repeat first verse]"
X-Ray Spex,Party,/x/x+ray+spex/party_20298729.html,"Did you enjoy the party you went to the other night?
No not really not really, no not really at all
I was bored stiff all night.
Did you find anyone you could talk to?
Anyone with a lot to say?
No not really no one, no not one not really
Just a boy who had a fixation on his body all the time.
He wanted to know if I..... He called 'making love'
I said ""My dear pubescent adolescent socks
I gave up being shocking when you were getting spots
Pour me a lime and soda and I'll not tell a lie
But I've always been searching for something more sublime. ""

Did you enjoy did you enjoy at all? (repeat)

Then I met a Prima, Prima Donna Queen
Who wanted to have a s** change cos he thought it would be a scream
Decadence personified daddy's blood runs wild
Half the world is starving mother says, you're a spoilt hung-up child.
Then I met a guy who wanted to die
With a smack crack deathwish his T-shirt said 'Destroy'
I know I'm not this body and I'm just a fallen soul
But you have to serve some time before you get out on parole

Did you enjoy did you enjoy did you enjoy at all? (repeat)
The party's over the party's over
The party's over!!"
X-Ray Spex,Peace Meal,/x/x+ray+spex/peace+meal_20289986.html,"Not much difference 'tween a cow and you
Flesh, blood, bones
She cries like you do
Cries like you do

Yours is the hippest hypocritical point of view
Wake up and realise the things that you do
You're busy whipping Hitler cos he gassed so many Jews
You're as guilty of murder - look at what you chew
Everybody's worried 'bout a Third World War
Nuclear annihilation, need I say more?
While you're feasting at the peace meeting
Feasting at the peace meeting
Wake up!
Flesh, blood, bones
Peace on earth and goodwill to all men
The lower species we will condemn
While we're feasting at the peace meeting
Feasting at the peace meeting

She cries like you do
Cries like you do
She cries like you do
She cries like you do oo oo oo!!"
X-Ray Spex,Plastic Bag,/x/x+ray+spex/plastic+bag_20292420.html,"1977 and we are going mad
It's 1977 and we've seen too many ads
1977 and we're gonna show them all
That apathy's a drag

My mind is like a plastic bag
That corresponds to all those ads
It sucks up all the rubbish
That is fed in through by ear
I eat Kleenex for breakfast
And use soft hygienic Weetabix
To dry my tears

My mind is like a switchboard
With crossed and tangled lines
Contented with confusion
That is plugged into my head
I don't know what's going on
It's the operator's job, not mine
I said

My dreams I daren't remember
Or tell you what I've seen
I've dreamt that I was Hitler
The ruler of the sea
The ruler of the universe
The ruler of the supermarket
And even fatalistic me"
X-Ray Spex,Prayer For Peace,/x/x+ray+spex/prayer+for+peace_20299031.html,"We got something don't you know it's true?
We got something don't feel it too?
We got something, we got something to do
Not a mushy line that I'm pushing on you
Just another blue-note sung slightly out of tune
We got something, we got something to do

Prayer for peace, prayer for peace
Prayer for peace.

It may appear that we've been sleeping through our years
And we've been living in an imaginary world
But we know what
We know what we got
And if the choice was your of love eternally
Or destruction of the world by some atomic energy
The you'd know what
You know what we got

Prayer for peace, prayer for peace
Prayer for peace. (repeat)
We got got got, we got got got, we got we got something
We got we got got got, we got got got, we got we got something
Prayer for peace,
Prayer for peace,
Prayer for peace."
X-Ray Spex,Sophia,/x/x+ray+spex/sophia_20291114.html,"Sophia look like a witch
A beautiful witch is she
Sophia look like a witch
Hidden form in the name of chastity

Sophia wears a crucifix
Christ hung round her neck
Sophia wears a crucifix
Crucifix effect

Sophia lies between black sheets
Between black sheets she rests
Sophia rises while the cock-a-doodle-doos' a calling
And in black robes she's dressed

Sophia look like a witch Sophia look like a witch (repeat)

Sophia rises while the cockerel's mourning
As the sun sets in the West
Sophia is a mother with a child at her breast

Sophia look like a witch Sophia look like a witch (repeat)"
X-Ray Spex,Warrior In Woolworth's,/x/x+ray+spex/warrior+in+woolworths_20533494.html,"Warrior in Woolworth's
Humble he may seem
Behind his servile innocence
He plots and he schemes

He's the rebel on the underground
She's the rebel of the modern town
He's the rebel on the underground
She's the rebel of the modern town

Warrior in Woolworth's
His roots are in today
Doesn't know no history
He threw the past away

Warrior in Woolworth's
Dips on friday nights
Youths meet at Stockwell Tube
Weapons rule their lives"
XTC,1000 Umbrellas,/x/xtc/1000+umbrellas_20147802.html,"One thousand umbrellas
Upturned couldn't catch all the rain
That drained out of my head
When you said we were
Over and over I cried
'Til I floated downstream
To a town they call
Misery oh oh misery
Misery oh oh misery

And one million teacups
I bet couldn't hold all the wet
That fell out of my eyes
When you fell out with me
Now I'm crawling the wallpaper
That's looking more like a roadmap
To misery oh oh misery

How can you smile and forecast
Weather's getting better
And you'll soon forget her
If you let the sunshine come through
How can you smile and forecast
Weather's getting better
If you never let a girl rain all over you
And just when I thought that my vista was golden in hue
One thousand umbrellas opened to spoil the view

One million salt seas
Recalled from school atlas
Alas would be filled to the brim
Sunny Jim couldn't jump it
How can I be pleased
When I'm handed the keys
To a town they call Misery
Oh oh Misery

So with a mop and a bucket
I'll just say forget her
And carry on sweeping up
Where I've been weeping
The Jesters will creep in
To strike down the newly crowned Monarch
Of Misery oh oh Misery

How can you smile and forecast
Weather's getting better
And you'll soon forget her
If you let the sunshine come through
How can you smile and forecast
Weather's getting better
If you never let a girl rain all over you
Just when I thought that my skies were a June July blue
One thousand umbrellas opened
Two thousand umbrellas opened
Ten thousand umbrellas opened to spoil the view"
XTC,25 O'clock,/x/xtc/25+oclock_20147828.html,"The urge to take you grows more strong
For time had made me wait too long
Each watch I smash apart
Just adding to my power
Each watch I smash apart
Just bringing near the hour
Of 25 o'clock, that's when you're going to be mine
25 o'clock, we'll be together 'til the end of time
At 25 o'clock

The ticking seconds hear them call
My spell of hours will make you fall
Each timer that I break
Will halt the flowing sands
Each timer that I break
Will put you in my hands
At 25 o'clock, that's when you're going to be mine
25 o'clock, we'll be together 'til the end of time
At 25 o'clock

Each watch I smash apart
Just adding to my power
Each watch I smash apart
Just bringing near the hour
Of 25 o'clock"
XTC,Across This Antheap,/x/xtc/across+this+antheap_20147787.html,"Soldiers, workers, slaves and farmers,
Nurses, queens and drones.
Wish they'd leave my head tonight,
Let me rest my bones.

(Ziggedy zig zag just look at 'em. Ziggedy zag, hey hey)

A billion feet sound just like a billion drums.
A bed is creaking as the messiah comes.
The cars are crashing and the bacon is hacked.
The coffin's lowered and the lunches get packed.
Still segregating 'cause we insects are too proud.
Doesn't matter what colour of cat you are there's no dogs allowed.

And the screaming sky won't let me sleep.
The stars are laughing at us,
As we crawl on and on across this antheap.

War planes go over but no wages go 'round.
A sign goes up to say hey we're twin towned.
The dough is rising but no bread will be baked.
The fur is genuine but the orgasm's faked.
We're spending millions to learn to speak porpoise,
When human loneliness is still a deafening noise.

And the screaming sky won't let me sleep.
The stars are laughing at us,
As we crawl on and on across this antheap.

Soldiers, workers, slaves and farmers,
Nurses, queens and drones.
Wish they'd leave my head tonight,
And let me rest my bones.

And all the world's babies are crying still.
While all the police cars harmonize with power drills.
As jets and kettles form a chord with screeching gulls.
Accompanied by truncheons keeping time on human skulls.

And the screaming sky won't let me sleep.
The stars are laughing at us,
As we crawl on and on past lovers who'll leap.
On and on past widows who'll weep.
On and on no more than skin deep.
On and on across this antheap."
XTC,All Along The Watchtower,/x/xtc/all+along+the+watchtower_20237534.html,"""There must be some way out of here,"" said the joker to the thief,
""There's too much confusion, I can't get no relief.
Businessmen, they drink my wine, plowmen dig my earth,
None of them along the line know what any of it is worth.""

""No reason to get excited,"" the thief, he kindly spoke,
""There are many here among us who feel that life is but a joke
But you and I, we've been through that, and this is not our fate,
So let us not talk falsely now, the hour is getting late.""

All along the watchtower, princes kept the view
While all the women came and went, barefoot servants, too

Outside in the distance a wildcat did growl,
Two riders were approaching, the wind began to howl"
XTC,All Of A Sudden,/x/xtc/all+of+a+sudden_10193199.html,"(andy partridge)

What can i say?
Why do we starve a thing thats near extinction?
From day to day,
These weeds of fear,
Are choking our conviction,
Life's like a jig-saw,
You get the straight bits,
But there's something missing in the middle.

All of a sudden,
We find the cupboard's bare.
All of a sudden,
We find heaven's not there.
All of a sudden,
We find the sun's gone cold.
All of a sudden
We find we're more than old.
All of a sudden,
We find that we've lost love,
So please don't push or shove because,
It's too late,
It's too late,
In all your hurry you've accidentally locked the gate

What can we do?
Trying to stem the flow of sand is useless.
It's up to you start holding hands,
And watch the balance redress,
Life's like a firework,
You're only lit once,
And you must stand and radiate correctly.

All of a sudden,
We find the cupboard's bare.
All of a sudden,
We find heaven's not there.
All of a sudden,
We find the sun's gone cold.
All of a sudden
We find we're more than old.
All of a sudden,
We find that we've lost love,
So please don't push or shove because,
It's too late,
It's too late,
In all your hurry you've accidentally locked the gate

Love's not a product you can hoard or pack a suitcase with,
It's more a way you have to give.

All of a sudden,
We find the cupboard's bare.
All of a sudden,
We find heaven's not there.
All of a sudden,
We find the sun's gone cold.
All of a sudden
We find we're more than old.
All of a sudden,
We find that we've lost love,
So please don't push or shove because,
It's too late,
It's too late,
In all your hurry you've accidentally locked the gate your hurry you've accidentally locked the gate."
XTC,All You Pretty Girls,/x/xtc/all+you+pretty+girls_20147817.html,"Do something for me, boys
If I should die at sea, boys
Write a little note, boys
Set it off afloat, saying

Bless you, bless you, all of you pretty girls
Village and city girls by the quayside
Bless you, bless you, all of you pretty girls
Watching and waiting by the sea

Bless you, bless you, all of you pretty girls
Quiet or witty girls by the quayside
Bless you, bless you, all of you pretty girls
Watching and waiting by the sea

I think about your pale arms waving
When I see the caps upon the green
And the rocking roller-coaster ocean
Think about you every night when I'm fathoms asleep
And in my dreams
We are rocking in a similar motion

I think about the salt sea rolling
Down in pearly tears upon your cheeks
Just like the day the harbour pulled away
I think about your warm white sheets unfolding
The more I have to drink
The more that I can think to say"
XTC,Always Winter But Never Christmas,/x/xtc/always+winter+but+never+christmas_20147829.html,"Always winter but never christmas
You won't open your box or kiss under this
How can I let you know?

Always easter but never egg giving
Crucify me, I just don't call this living
How can I let you know?

Can't you hear the bells ringing out?
Can't you hear the fishmongers shout?
That the way to live is celebrate and give
Stop it being, always winter but never christmas

Always ageing but never birthday
Told your last joke and threw your mirth away
Oh how can I let you know?
Always turkey time, never thanksgiving
Share some gold out, but don't just sit there sieving

How can I let you know?

Can't you read the words upon the wall?
Can't you hear the butcher boy's call?
That we need to share, love between each pair
Stop it being, always winter but never christmas

I'd unwrap you if you'd only step down from your tree
From your present, into some undone future with me

Always winter but never christmas
Always thatmas but never thismas
Oh how can I let you know?

Can't you hear the bells ringing out?
Can't you hear the fishmongers shout?
That the way to live is celebrate and give
That we need to share, love between each pair
Warm it up
Always winter but never christmas"
XTC,Am I The Kind Of Girl Who Could Be Your Boyfriend?,/x/xtc/am+i+the+kind+of+girl+who+could+be+your+boyfriend_10193307.html,"Am I the kind of girl who could be your boyfriend
Am I the kind of jill who could play with jacks
Am I the kind of girl who could be your boyfriend
The kind of screw that your toolbox lacks

Put on the shoes, come let's go bend the rules
We'll kiss and make up, showing them all
They're straight-laced fools

I'm the kind of girl who could be your boyfriend
Am I the kind of woman who could be your man

Let's twist it up
Let's fix it up
Let's bend it up
C'mon now
Let's send it on up

Am I the kind of girl who could be your boyfriend
Am I the kind of belle who could be your beau
Am I the kind of girl who could be your boyfriend
The kind of buck who could spend your dough

Tear up the ticket, who needs that show tonight
Tear up the ticket, i'll be the groom
And honey you'll be the bride in white

I'm the kind of girl who could be your boyfriend
Am I the kind of girl who could be your man

Let's twist it up
Let's send it up
Let's bend it up
C'mon now
Let's fix it up

La la la la la la la
Am I the kind of girl who could be your boyfriend
Am I the kind of girl who could be your man
Am I the kind of girl who could be your boyfriend
Am I the kind of girl who could be your man"
XTC,Another Satellite,/x/xtc/another+satellite_20147803.html,"My heart is taken it's not lost in space
And I don't want to see your mooney mooney face
I say why on earth do you revolve around me
Aren't you aware of the gravity
Don't need another satellite

I'm happy standing on my feet of clay
I have no wish to swim your milky milky way
I say why on earth do you send your letters 'round here
Only to gum up the atmosphere
Don't need another satellite

So circling we'll orbit another year
Two worlds that won't collide
So circling we'll orbit another year
Moon still tries to steal the tide away

Don't need another satellite
Don't need another satellite

Abort your mission let's just say you tried
Before you glimpse I have a darker darker side
I say why in Heaven's name do you come on these trips
Only to freeze in a total eclipse
Don't need another satellite
So circling we'll orbit another year
Two worlds that won't collide
So circling we'll orbit another year
Moon still tries to steal the tide away
Don't need another satellite
Don't need another satellite"
XTC,Are You Receiving Me?,/x/xtc/are+you+receiving+me_20147981.html,"Are you receiving me?
You are deceiving me I know, see I know

When we're out walking
Your mouth ain't where it's supposed to do the talking
When we're in kissing
Your lips are missing, are they out on loan to someone else
Are you listening?

I put it in a letter, what could be better?
I put it in a note, one night I wrote
I put it in a telegram, just like the son of Sam
Babe there's something missing
Your tv's just hissing"
XTC,Bags Of Fun With Buster,/x/xtc/bags+of+fun+with+buster_20147831.html,"Performed by Johnny Japes and His Jesticles. Recorded for Viz
Comics, written and produced by Andy Partridge, Neville Farmer,
And Dave Gregory, and featuring John Otway.

Who's that dragging what looks like a pink sack of spanners down the road?
His swollen folly on a supermarket trolley to alleviate the load
Testicular tomfoolery
To the rescue of humanity
It looks a lot of balls to me

Fun and japes and merry frolics
With Buster Gonad's bulbous bouncing. ..
Bags of fun with Buster
And his super scrotal cluster

Who's that lad with his cobblers clad in a disguise of some form?
When the cosmic power of a meteorite shower made them swell beyond the norm
Now here he comes to save mankind
His enormous nuts not far behind
And they're not the salted kind

He cures mutes and alcoholics
When they first see his bulbous bouncing. ..
Bags of fun with Buster
And his super scrotal cluster
There's bags of fun with Buster
See them shine with evil lustre

Buster! Watch out for that revolving door
Ooh Buster! They look so incredibly sore
Buster! Especially as you drag them through that powerful
Cleaning agent someone spilled upon the floor
Ooh Buster! Why do you let your sack swing so low?

""Sax swing solo?"" Yeah!

Fun and japes and merry frolics
With Buster Gonad's bulbous bouncing. ..
Bags of fun with Buster
And his super scrotal cluster

Doctor Who could defeat the Daleks
If he had Buster's swinging space age. ..
Bags of fun with Buster
And his double Sputnik thruster
Bags of fun with Buster
Just to stroke them would disgust her
Bags of fun with Buster
If she held them would you trust her?
Bags of fun with Buster
Loads more balls than General Custer
Bags of fun with Buster
Lots more scrots than you could muster"
XTC,Ball And Chain,/x/xtc/ball+chain_20147939.html,"(Colin Moulding)

Save us from the ball and chain,
Save us from the ball and chain,
Save us from the ball and chain,
Oh yeah,
The diggers and the tower cranes,
The diggers and the tower cranes.

Don't want demolition,
Don't want your compensation,
It's not just bricks and mortar,
We are lambs to slaughter.

Save us from the ball and chain,
Save us from the ball and chain,
Save us from the ball and chain,
Oh yeah,
The diggers and the tower cranes,
The diggers and the tower cranes.

Must we live in fear,
From those who she'd no tears?
Our one and only shelter,
Your games, your helter skelter.

Motorways and office blocks,
They're standing on the spot
Where stood a home,
Crushing on the memories of people,
Who have since turned to stone.
(Ahh)
They've turned to stone,
(Ahh)
They've turned to stone.

Save us from the ball and chain,
Save us from the ball and chain,
Save us from the ball and chain,
Oh yeah,
The diggers and the tower cranes,
The diggers and the tower cranes."
XTC,Ballet For A Rainy Day,/x/xtc/ballet+for+a+rainy+day_20147804.html,"Orange and lemon
Raincoats roll and tumble
Together, just liked fruit tipped from a tray
Pineapple wet heads
Watch new hairdos crumble
As scenery sunlight shifts away

Ballet for a rainy day
Silent film of melting miracle play

Apples and cherries
Are varnished in water
Despite, striped awnings bright dismay
I push my paintbrush
To conjure a new world
While this one is slowly washed away

Ballet for a rainy day
Silent film of melting miracle play
Dancing out there through my window
To the backdrop of a slow descending grey

When it rains it rains
All the colors in my paintbox
When it rains it rains
Tickets for the front row seats
Up on the rooftops

Orange and lemon
Raincoats roll and tumble
Apples and cherries
Together, dropped in diamond disarray

Ballet for a rainy day
Silent film of melting miracle play
Dancing out there through my window
Behind the curtain silver falling
Ballet for a rainy day
Silent film of melting miracle play
Dancing out there through my window
To the backdrop of a slow descending grey"
XTC,Battery Brides,/x/xtc/battery+brides_10193459.html,"Battery brides, ha ha have you ever tried
To break out of your waiting room
And find yourself a waiting groom
Ba ba ba ba battery brides
Ba ba ba ba battery brides

She left school with a million others
And worked in a store part time
She dreams of a husband and a lover
Doesn't realise she's on the production line of ..."
