artist,song,link,text
Frank Sinatra,A Little Learning Is A Dangerous Thing,/f/frank+sinatra/a+little+learning+is+a+dangerous+thing_20246641.html,"with (Pearl Bailey)

Hey, Pearl, what's bugging you, girl?
(Too much knowledge, Frank, too much knowledge.)
Explain it to me.
(Well, it was down at school at the age of six.)
One of the real quiz kids.
(Yeah , so did reason and lightning touch.)
Usual thought.
(As time went on, I studied lots of, oh, the other things.)
Uh huh, like a.
(No, most of them didn't hurt much.)
Well, I've had other teachers.
(Well I got my diploma, I was real real smart.)
In a pretty frame, huh?
(Of my knowledge there was no doubt.)
That's pretty obvious.
(Yeah but lately I've had the same, like in your words too,)
(It wasn't even a thought, let me tell you what I found out now.)
Look at the size of my ears, pour it on.
(You know it started with a man.)
Uh huh!
(And the man he was grand.)
Ain't that the truth.
(He had a lie that would make a bird sing.)
This kid really came on, I can see that,
'Cause you were much too smart to be afraid at the start.
(Frank, a little learnin' is a dangerous thing.)
Well, I'd like to hear some more.
(First he only wanted two.)
To?
(Then he changed it to few.)
Oh, you mean loot.
(I even loaned that man my watch and my ring.)
Oh, you lost your head, Pearl, completely,
'Cause you were hip to the fact that he would pay you right back.
(Yep, a little learning is a dangerous thing.)
Uh huh.  Yes, with his sweetheart, his so discreet heart.
(Oh Frank, he had me doing things that I shouldn't do.)
That cad, ain't no denying, so sense in trying.
(Let me tell you, it is just as bad.  My education's been like some book.)
Bet you had an encyclopedia.
(Yet now I know the score at last.)
S"
Frank Sinatra,A Long Night,/f/frank+sinatra/a+long+night_20241011.html,"Long night, it's a long night, my friend
The barrooms and the back street's dead end
Sometimes I thought I saw the sunrise and good times in the air
It was just, it was just another big town with midnight's neon glare

Long night, it's a long night, I know
The bus rides and the ""nowhere to go""

I've seen what the street corners do to things like love and dreams
Seen what the bottle can do to a man with his hopes and his schemes

A long night, what a long night it has been
The wheelers and the dealers, they win
I've tasted the 90-proof gin and chased it away with the blues
I rarely paid debts that I owed but I sure have paid my dues

No daylight, just a long night for me"
Frank Sinatra,A Lovely Way To Spend An Evening,/f/frank+sinatra/a+lovely+way+to+spend+an+evening_20055655.html,"Some like a night at the movies
Some like a dance or a show
Some are content with an evening spent
Home by the radio

Some like to live for the moment
Some like to just reminisce
But whenever I have an evening to spend
Just give me one like this

This is a lovely way to spend an evening
Can't think of anything I'd rather do
This is a lovely way to spend an evening
Can't think of anyone as lovely as you

A casual stroll through a garden
A kiss by a lazy lagoon
Catching a breath of moonlight
Humming our favorite tune

This is a lovely way to spend an evening
I want to save all my nights and spend them with you

Catching a breath of moonlight
Humming our favorite tune

This is a lovely way to spend an evening
I want to save all my nights and spend them with you"
Frank Sinatra,A Lover Is Blue,/f/frank+sinatra/a+lover+is+blue_20249583.html,"Yesterday we were gay,
 I was high on a rainbow, but now there's no rainbow,
 You've gone, and so a lover is blue.
 Life was sweet, so complete,
 Now I've suddenly waken to find I'm forsaken,
 Alone, and so a lover is blue.
 Do you still remember our love affair,
 Does it matter to you,
 But I'll have to go through our door to care.
 Here and there everywhere,
 Every scene just reminds me
 Of something that binds me
 To you, and so a lover is blue."
Frank Sinatra,A Man Alone,/f/frank+sinatra/a+man+alone_20056466.html,"In me, you see a man alone
Held by the habit of being on his own
A man who listens to the trembling of the trees
With sentimental ease

In me, you see a man alone
Behind the wall he's learned to call his home
A man who still goes walkin' in the rain
Expecting love again

A man not lonely except when the dark comes on
A man learning to live with mem'ries of midnights that fell apart at dawn

In me, you see a man alone
Drinking up Sundays and spending them alone
A man who knows love is seldom what it seems
Only other people's dreams

[instrumental-strings]

A man learning to live with memories of midnights that fell apart at dawn

In me, you see a man alone
Drinking up Sundays and spending them alone
A man who knows love is seldom what it seems
Just other people's dreams"
Frank Sinatra,A Marshmallow World,/f/frank+sinatra/a+marshmallow+world_20756395.html,"It's a marshmallow world
In the winter
When the snow
Comes to cover the ground
It's the time for play
It's a whipped cream day
I wait for it all year round
Those are marshmallow clouds
Being friendly
In the arms
Of the evergreen trees
And the sun is red
Like a pumpkin head
It's shining
So your nose won't freeze
The world is your snowball
See how it grows
That's how it goes
Whenever it snows
The world is your snowball
Just for a song
Get out and roll it along

It's a yum-yummy world
Made for sweethearts
Take a walk
With your favorite girl
It's a sugar date
What if spring is late
In winter
It's a marshmallow world

The world is your snowball
See how it grows
That's how it goes
Whenever it snows
The world is your snowball
Just for a song
Get out and roll it along
It's a yum-yummy world
Made for sweethearts
Take a walk
With your favorite girl
It's a sugar date
What if spring is late
In winter
It's a marshmallow world
In winter
It's a marshmallow world
In winter
It's a marshmallow world"
Frank Sinatra,A Million Dreams Ago,/f/frank+sinatra/a+million+dreams+ago_21068058.html,"You told me it was so, a million dreams ago,
You held me in your arms, a million dreams ago.
So many dreams have flown, so many nights alone
I guess I should have known, it couldn't be.
I'll lock my mem'ries here in my heart
And here in my heart they'll stay.
And through the years, they'll always be part
A part of a lovely day
Goodbye, good luck old friend, I'll smile and just pretend
There was no end, a million dreams ago"
Frank Sinatra,A Nightingale Sang In Berkeley Square,/f/frank+sinatra/a+nightingale+sang+in+berkeley+square_20274721.html,"That certain night, the night we met
There was magic abroad in the air
There were angels dining at the Ritz
And a nightingale sang in Berkley Square

I may be right, I may be wrong
But I'm perfectly willing to swear
That when you turned and smiled at me
A nightingale sang in Berkley Square

The moon that lingered over London town
Poor puzzled moon, he wore a frown
How could he know we two were so in love?
The whole darn world seemed upside down

The streets of town were paved with stars
It was such a romantic affair
And, as we kissed and said goodnight,
A nightingale sang in Berkley Square

[instrumental]

The streets of town were paved with stars
It was such a romantic affair
And, as we kissed and said goodnight,
A nightingale sang in Berkley Square

I know 'cause I was there
That night in Berkley Square"
Frank Sinatra,A Sinner Kissed An Angel,/f/frank+sinatra/a+sinner+kissed+an+angel_20056445.html,"Stars in the sky were dancing
One night perfect for romancing
The night a sinner kissed an angel
He wanted thrills, she wanted love

Oh, but his sighs were tender
As he begged her to surrender
The night a sinner kissed an angel
And she believed that it was love

How was she to know that every lovely vow
Was part of the game he was playing
But to his surprise he realized
Somehow he meant every word he was saying

Yes, miracles can happen
I know 'cause I saw what happened
That night a sinner kissed an angel
That was the night I fell in love"
Frank Sinatra,A Wing And A Prayer,/f/frank+sinatra/a+wing+and+a+prayer_20806760.html,"And here's one of the nation's top tunes
As a matter of fact, it's number one in your hit parade
The nation's big hit coming in on 'a Wing And A Prayer'

Coming in on a wing and a prayer
(Coming in on a wing and a prayer)
Coming in on a wing and a prayer
(Coming in a plane)

Though there's one who is gone, we still carry on
We're coming in on a wing and a prayer
(A wing and a prayer).
Watta show, what a fight
(Watta show, watta fight)

Yup, we really hit our target for tonight
(Hit our target tonight)
How we sing as we lift through the air
(We lift while we are singing)

Look below, there's our field over there
(Over there)
With a full throttle on and our struts in a storm
We're coming in on a wing"
Frank Sinatra,Accidents Will Happen,/f/frank+sinatra/accidents+will+happen_20164528.html,"The likes of you may never be
Attracted to the likes of me
But accidents will happen and I'll be around
And maybe there'll be no one else but me around

Forevermore may never start
You may ignore my hopeful heart
And chances are not the one to make you fall
But accidents will happen after all

A smile may show it
Your eyes may glow
Before you know it
I'm sure I'll know

So if you fall in just that way
Oh, wouldn't I be thrilled
To hear you say
I had a lovely accident today

Your eyes may glow
I'm sure I'll know"
Frank Sinatra,Adeste Fideles,/f/frank+sinatra/adeste+fideles_20189862.html,"Adeste fideles
Laeti triumphantes
Venite, venite in Bethlehem!
Natum videte
Regem angelorum
Venite adoremus
Venite adoremus
Venite adoremus
Dominum

Cantet nunc Io!
Chorus angelorum;
Cantet nunc aula caelestium
Gloria, gloria
In excelsis Deo
Venite adoremus
Venite adoremus
Venite adoremus
Dominum"
Frank Sinatra,After I Say I’m Sorry,/f/frank+sinatra/after+i+say+im+sorry_20056265.html,"What can I do to prove it to you that I'm sorry
I didn't mean to ever be mean to you
If I didn't care I wouldn't feel like I do
I was so wrong, right or wrong I don't blame you
Why should I take somebody like you and shame you
I know that I made you cry and I'm so sorry dear
So what can I say dear after I say I'm sorry
Baby I'm so, I'm sorry
Got to prove that I'm so sorry
I made you cry and I'm so sorry dear
What can I say dear, what can I do
What can I say, what can I do
After I say I'm sorry"
Frank Sinatra,After You've Gone,/f/frank+sinatra/after+youve+gone_20055539.html,"After you've gone and left me crying, after you've gone - there's no denying
You'll feel blue - you're gonna be sad
You've missed the dearest pal that (slickest partner) you ever had
There'll come a time - don't you forget it
(Yeah) There'll come a time - when you're gonna regret it
Some day when you get lonely
Your heart will break like mine - (and) you'll want me only.
After you've gone (split) - after you've gone away (flown the coop)
After we paid - our dues together
You should have stayed - through all that nasty weather
Someday while you're feeling badly
You'll need the only one that loves you so madly
But I'll be gone - yes I'll be gone - to stay
Yeah after I've gone - after I've gone away"
Frank Sinatra,Agua De Beber,/f/frank+sinatra/agua+de+beber_20203356.html,"Your love is rain, my heart the flower, I need your love or I will die
My very life is your power, will I wither and fade or bloom to the sky
Aqua de Beber, Give the flower water to drink
Aqua de Beber, Give the flower water to drink
The rain can fall on distant deserts, the rain can fall upon the sea
The rain can fall upon the flower, since the rain has to fall let it fall on me
Aqua de Beber, Give the flower water to drink
Aqua de Beber, Give the flower water to drink"
Frank Sinatra,Ain't She Sweet,/f/frank+sinatra/aint+she+sweet_20055922.html,"Ain't she sweet? See her walking down that street.
Yes I ask you very confidentially, ain't she sweet?
Ain't she nice? Look her over once or twice.
Yes I ask you very confidentially, ain't she nice?
Just cast an eye in her direction, oh me oh my, ain't that perfection?
Oh I repeat, well, don't you think that's kinda neat?
Yes I ask you very confidentially, ain't she sweet?
[Instrumental break]
[Repeat all]
[Repeat 1 with last two lines twice.]"
Frank Sinatra,Alice Blue Gown,/f/frank+sinatra/alice+blue+gown_20822026.html,"In her sweet little Alice blue gown
When she first wandered down into town
She was both proud and shy as she felt every eye
And in every shop window she'd primp, passing by

Then in manner of fashion, she'd frown
And the world seemed to smile all around
Till it wilted she wore it, she'll always adore it
Her sweet little Alice blue gown"
Frank Sinatra,All Alone,/f/frank+sinatra/all+alone_20056266.html,"All alone, I'm so all alone
There is no one else but you
All alone by the telephone
Waiting for a ring, a ting-a-ling

I'm all alone every evening
All alone, feeling blue
Wond'ring where you are and how you are
And if you are all alone too

[instrumental]

I wonder where you are (remember me) and how you are (remember me)
And if you are (I love you) all alone (I love you) too"
Frank Sinatra,All I Need Is The Girl,/f/frank+sinatra/all+i+need+is+the+girl_20055406.html,"[lengthy instrumental intro]

Got my tweed pressed, got my best vest, all I need now is the girl
Got my striped tie, got my hopes high
Got the time and the place and I got the rhythm,
Now all I need's the girl to go with'em

If she'll just appear we'll take this big town for a whirl
And if she'll say ""My, darling, I'm yours""
I'll throw away my striped tie and my best-pressed tweed
All I really need is the girl

[lengthy instrumental while Franks hums and scats off and on]

Got my tweed pressed, I got my best vest, all I need now is the girl
Got my striped tie, got my hopes 'way up high
I got the time and the place and the rhythm
All I need's the girl to go with'em

Mm, if she'll just appear we'll take this, this great big town for a whirl
And if, if she'll say ""My, darlin', I'm yours""
I'll throw away my striped tie and my best-pressed tweed
All I real, really need is the girl"
Frank Sinatra,All My Tomorrows,/f/frank+sinatra/all+my+tomorrows_20055934.html,"Today I may not have a thing at all except for just a dream or two
But I've got lots of plans for tomorrow and all my tomorrows belong to you
Right now it may not seem like spring at all, we're drifting and the laughs are few
But I've got rainbows planned for tomorrow, and all my tomorrows belong to you
No one knows better than I that luck keeps passing me by... That's fate
But with you there at my side, I'll soon be turning the tide... Just wait
As long as I've got arms that cling at all, it's you that I'll be clinging to
And all the dreams I dream, beg, or borrow on some bright tomorrow they'll all come true
And all my bright tomorrows belong to you"
Frank Sinatra,All Of Me,/f/frank+sinatra/all+of+me_20055776.html,"Writer(s): simons

All of me - why not take (come on get) all of me
Can't you see - I'm no good (just a mess) without you

Take my lips - I want to lose them
Take (get a piece of) my (these) arms - I'll never use them

Your good-bye - left me with eyes that cry
How can I - get along (ever make it) without you

(you know) you took (got) the part - that once was (used to be) my heart
So why not - why not take all of me"
Frank Sinatra,All Of You,/f/frank+sinatra/all+of+you_20056242.html,"I love the look(s) of you, (and) the lure of you, the sweet of you, and the pure of you
The eyes, the arms, and the (that) mouth of you,
The east, west, north, and the (that) south of you
I'd love to gain complete control of you, handle even the heart and soul of you
Love at least a small percent of me do 'cause (Because) I love all of you."
Frank Sinatra,All Or Nothing,/f/frank+sinatra/all+or+nothing_20238364.html,"All or nothing at all
Half a love, never appealed to me
If your heart, never could yield to me
Then I'd rather (rather) have nothing at all

All or nothing at all
If it's love, there is no in between
Why begin then cry, for something that might have been
No I'd rather (rather) have nothing at all

But please don't bring your lips so close to my cheek
Don't smile or I'll be lost beyond recall
The kiss in your eyes, the touch of your hand makes me weak
And my heart may go dizzy and fall

And if I fell (I fell) under the spell of your call
I would be, caught in the undertow
So you see, I've got to say no, no
All or nothing at all"
Frank Sinatra,All The Things You Are,/f/frank+sinatra/all+the+things+you+are_20055694.html,"You are the promised kiss of springtime
That makes the lonely winter seem long
You are the breathless hush of evening
That trembles on the brink of a lovely song

You are the angel glow that lights the star
The dearest things that I know are what you are
Someday my happy arms will hold you
And someday I'll know that moment divine
When all the things you are, are mine

You are the angel glow that lights the star
The dearest things that I know are what you are
Someday my happy arms will hold you
And someday I'll know that moment divine
When all the things you are, are mine"
Frank Sinatra,All The Way,/f/frank+sinatra/all+the+way_20055632.html,"When somebody loves you
It's no good unless he loves you all the way
Happy to be near you
When you need someone to cheer you all the way

[Chorus:]
Taller than the tallest tree is
That's how it's got to feel
Deeper than the deep blue sea is
That's how deep it goes if it's real

When somebody needs you
It's no good unless he needs you all the way
Through the good or lean years
And for all the in-between years come what may

[Bridge:]
Who knows where the road will lead us
Only a fool would say
But if you'll let me love you
It's for sure I'm gonna love you all the way all the way


[instrumental-last two lines of Chorus]

So, if you'll let me love you
It's for sure I'm gonna love you all the way all the way"
Frank Sinatra,All The Way Home,/f/frank+sinatra/all+the+way+home_20239052.html,"Bluebirds, flowers
Sunshine and showers
Sunsets and rainbows
On skies of red and blue
Badges, whistles
Rockets and missiles
Puppies, kittens
And penny candy too
You make me feel so new
Like carnivals and carousels
Popsicles and wishing wells
And I am so in love with you
I can't believe it's true
We're gonna make it all the way home

Magic potions,
Incense and lotions
Bells, books and candles
Can make a witches' brew
But I don't need witches
Love spells or riches
You are my treasure
My fairy tale come true
With you is where I'll stay
All the time, anywhere
Turn around, and I'll be there
It was I, now it's we
And I know it will be
You and me, all the way home
Me and you, all the way home."
Frank Sinatra,All Through The Day,/f/frank+sinatra/all+through+the+day_20238498.html,"I sit alone in the golden daylight, 
 But all I see is a silver sky; 
 For in my fancy I sweep away light, 
 And keep my image of the sky, 
 Just the way we like it, you and I. 

 (refrain) 
 All through the day I dearm about the night, 
 I dream about the night, Here with you. 
 All throught the day I wish away the time, 
 Until the time when I'm here with you. 
 Down falls the sun, I run to meet you, 
 The evening mist melts away; 
 Down smiles the moon, And soon your lips recall 
 The kiss I dreamed of all through the day"
Frank Sinatra,Almost Like Being In Love,/f/frank+sinatra/almost+like+being+in+love_20055778.html,"What a day this has been
What a rare mood I'm in
Why it's almost like bein' in love

There's a smile on my face
For the whole human race
Why it's almost like bein' in love

All the music of life seems to be
Like a bell that is ringin' for me

And from the way that I feel
When the bell starts to peel
I would swear I was fallin'
I could swear I was fallin'
It's almost like bein' in love

Almost like bein' in love
Just like bein' in love

All the music of life seems to be
Just like a bell that is ringin' for me

And from the way that I feel
When the bell starts to peel
I would swear I was fallin'
I could swear I was fallin'
It's almost like bein' in love"
Frank Sinatra,Along The Navaho Trail,/f/frank+sinatra/along+the+navaho+trail_20824919.html,"Every day, along about evening
When the sunlight's beginning to pale
I ride through the slumbering shadows
Along the Navajo trail

When it's night and crickets are callin'
And coyotes are makin' a wail
I dream by a smoldering fire
Along the Navajo trail

I love to lie and listen to the music
When the wind is strummin' a sagebrush guitar
When over yonder hill the moon is climbin'
It always finds me wishin' on a star

Well whatta, ya know, it's mornin' already
There's the dawnin', so silver and pale
It's time to climb into my saddle
And ride the Navajo trail

I love to lie and listen to the music
When the wind is strummin' a sagebrush guitar
When over yonder hill the moon is climbin'
It always finds me wishin' on a star

Well whatta, ya know, it's mornin' already
There's the dawnin', so silver and pale
(Like a silvery veil)
It's time to climb into my saddle
And ride the Navajo trail

Ride the Navajo trail
Ride the Navajo trail"
Frank Sinatra,Always,/f/frank+sinatra/always_20055468.html,"I'll be lovin' you always
With a love that's true always
When the things you've planned need a helpin' hand
I will understand always, always

Days may not be fair always
That's when I'll be there always
Not for just an hour, not for just a day
Not for just a year, but always

Days may not be fair always
That's when I'll be there always
Not for just an hour, not just a day
Not for just one year, but always

Always
Always
All the time"
Frank Sinatra,America The Beautiful,/f/frank+sinatra/america+the+beautiful_20261890.html,"(America, America, America, America)

O beautiful for spacious skies, for amber waves of grain
For purple moutain majesties above thy fruited plain!
America, America, God shed His grace on thee
And crown thy good with brotherhood from sea to shining sea

(O beautiful for patriot dream that sees beyond the years)
(Thine alabaster cities gleam undimmed by human tears)
America, America, God shed His grace on thee
And crown thy good with brotherhood from sea to shining sea"
Frank Sinatra,American Beauty Rose,/f/frank+sinatra/american+beauty+rose_20056267.html,"Daisy is darling, Iris is sweet
Lily is lovely, Blossom's a treat
Of all the sweethearts a guy could meet
Well, I finally chose an American beauty, Rose

Camellia's tragic, she can't be mine
Magnolia's magic, it makes Maggie shine
Laurel will hug you, Orchid's divine
Still I finally chose an American beauty Rose

She's clingier than Ivy and she's zingier than black eyed Susan
And springier than Mabel in June
I'm daffy as a Daffodil, it's laughable the way I thrill
When roses are in bloom

Pansy is pretty, Willow is tall
Violet's kisses, Tulips recall
How can I choose one, I love 'em all
Still I finally chose an American beauty Rose

Pansy is pretty, Willow is tall
Violet's kisses, Tulips recall
How can I choose one, I love 'em all
Still I finally chose an American beauty Rose"
Frank Sinatra,Among My Souvenirs,/f/frank+sinatra/among+my+souvenirs_20258799.html,"There's nothing left for me of days that used to be,
 I live in memory among my souvenirs.
 Some letters tied with blue, photograph or two,
 I see a rose from you among my souvenirs.
 A few more tokens rest within my treasure chest,
 And though they do their best to give me consolation,
 I count them all apart and as the teardrops start,
 I find a broken heart among my souvenirs.
 (a few bars)
 A few more tokens rest within my treasure chest,
 And though they do their best to give me consolation,
 I count them all apart and as the teardrops start,
 I find a broken heart among my souvenirs."
